CustomerID,FirstName,LastName,Email,Phone,Age,YearsActive,NumChildren,VIP,EstimatedAnnualSpend
16839.0,Jordan,Lewis,jordan.lewis9.0@example.com,+1-671-827-7292,79,6,2,No,3153.1
16168.0,Quinn,Taylor,quinn.taylor8.0@mail.test,+1-915-262-2023,46,1,1,No,2344.74
16931.0,Avery,Lee,avery.lee1.0@mail.test,+3-291-145-1185,56,11,1,No,1808.68
16814.0,Taylor,Thompson,taylor.thompson4.0@example.com,+6-340-396-5314,21,7,3,Yes,2012.69
13269.0,Jordan,Harris,jordan.harris9.0@demo.org,+9-537-609-4490,74,7,1,No,1608.65
14813.0,Rowan,Young,rowan.young3.0@no-reply.io,+1-258-368-5251,41,12,2,No,3065.4
12567.0,Drew,Thompson,drew.thompson7.0@no-reply.io,+9-201-796-6101,34,11,0,Yes,5546.59
17062.0,Blake,Jackson,blake.jackson2.0@sample.net,+9-405-948-1103,29,12,2,No,878.79
15332.0,Elliot,Hall,elliot.hall2.0@example.com,+7-672-114-3262,22,11,3,No,1554.7
14810.0,Avery,Thomas,avery.thomas0.0@no-reply.io,+7-384-245-7899,45,8,3,No,3886.83
16353.0,Morgan,Brown,morgan.brown3.0@demo.org,+2-322-741-2528,65,10,2,No,2737.96
18118.0,Morgan,Johnson,morgan.johnson8.0@example.com,+3-705-490-1595,55,5,1,No,2991.85
13831.0,Morgan,Smith,morgan.smith1.0@no-reply.io,+1-694-452-2533,35,7,0,No,2839.63
13506.0,Avery,Garcia,avery.garcia6.0@mail.test,+2-858-892-3041,31,10,1,No,3364.92
17796.0,Sam,White,sam.white6.0@demo.org,+7-847-492-9953,68,4,1,No,1664.76
15716.0,Alex,Smith,alex.smith6.0@sample.net,+4-117-235-7502,41,2,4,No,1394.05
18156.0,Riley,White,riley.white6.0@demo.org,+2-235-964-6294,39,3,4,No,508.59
15221.0,Reese,Jackson,reese.jackson1.0@demo.org,+3-991-675-9997,24,11,0,No,6050.97
16983.0,Elliot,Clark,elliot.clark3.0@sample.net,+2-419-233-8797,25,4,2,No,1304.71
17059.0,Morgan,Thomas,morgan.thomas9.0@example.com,+4-469-387-7710,36,7,1,Yes,1769.68
16327.0,Parker,Smith,parker.smith7.0@sample.net,+2-853-525-9742,50,1,3,Yes,1645.19
17211.0,Quinn,Clark,quinn.clark1.0@demo.org,+4-571-697-7047,46,8,1,No,3661.59
17026.0,Elliot,White,elliot.white6.0@sample.net,+5-271-792-5467,52,4,4,No,2894.26
15570.0,Hayden,Harris,hayden.harris0.0@sample.net,+8-980-296-1966,19,4,1,No,1338.02
15880.0,Blake,Martin,blake.martin0.0@sample.net,+1-132-144-4156,52,5,4,No,2041.54
16718.0,Casey,Martin,casey.martin8.0@example.com,+3-147-912-4951,41,10,1,No,1394.71
15808.0,Casey,Lee,casey.lee8.0@example.com,+9-175-272-2596,52,12,3,Yes,3725.79
17858.0,Jamie,Martin,jamie.martin8.0@sample.net,+1-306-678-5570,34,3,3,Yes,2237.97
16393.0,Taylor,Harris,taylor.harris3.0@mail.test,+2-566-599-1334,28,5,2,Yes,1980.87
14161.0,Riley,Lewis,riley.lewis1.0@demo.org,+8-622-301-4025,31,5,0,No,580.88
17863.0,Chris,Allen,chris.allen3.0@sample.net,+1-571-688-1503,67,3,1,No,1290.75
16411.0,Morgan,Walker,morgan.walker1.0@example.com,+4-833-328-5709,59,9,1,No,4404.6
16402.0,Rowan,Thomas,rowan.thomas2.0@demo.org,+2-241-604-7458,44,12,3,No,4676.63
15023.0,Rowan,Harris,rowan.harris3.0@example.com,+6-819-635-2308,65,5,0,No,2462.41
17402.0,Riley,White,riley.white2.0@no-reply.io,+7-531-694-9438,66,3,1,No,1931.31
15426.0,Morgan,Lee,morgan.lee6.0@no-reply.io,+8-583-295-2016,66,5,1,Yes,5048.19
12647.0,Jordan,Walker,jordan.walker7.0@no-reply.io,+5-591-451-4450,65,11,1,No,3831.24
15894.0,Sam,Hall,sam.hall4.0@mail.test,+5-471-252-4516,40,3,3,Yes,1755.38
15867.0,Sam,King,sam.king7.0@no-reply.io,+7-744-326-1920,33,3,2,No,2365.37
14506.0,Rowan,Allen,rowan.allen6.0@example.com,+8-513-992-2772,33,12,2,No,3148.8
15555.0,Morgan,Clark,morgan.clark5.0@mail.test,+7-505-629-4122,43,6,3,No,1408.48
13034.0,Hayden,Smith,hayden.smith4.0@example.com,+9-753-594-7411,60,2,4,No,324.89
15889.0,Jordan,White,jordan.white9.0@sample.net,+3-135-190-5027,49,12,2,No,4775.56
15953.0,Drew,Hall,drew.hall3.0@mail.test,+5-312-383-7792,70,8,3,No,3587.16
16143.0,Reese,Lewis,reese.lewis3.0@example.com,+1-792-296-9033,38,7,3,No,1462.03
12720.0,Sam,Anderson,sam.anderson0.0@demo.org,+2-371-258-5590,53,3,1,No,1243.85
16422.0,Jamie,Jackson,jamie.jackson2.0@mail.test,+2-701-207-5613,35,2,4,Yes,3321.52
12747.0,Blake,King,blake.king7.0@no-reply.io,+6-791-341-5216,47,10,0,No,2113.13
15502.0,Reese,Hall,reese.hall2.0@sample.net,+8-408-232-9832,22,5,4,Yes,2262.25
12763.0,Logan,Garcia,logan.garcia3.0@sample.net,+1-384-195-6928,36,3,2,No,1926.22
14081.0,Drew,Garcia,drew.garcia1.0@example.com,+4-517-430-8604,42,3,3,No,1335.83
17965.0,Cameron,Garcia,cameron.garcia5.0@sample.net,+4-633-462-9427,54,10,2,No,1685.69
14404.0,Casey,Anderson,casey.anderson4.0@no-reply.io,+5-286-636-3263,68,9,0,No,1162.02
13579.0,Logan,Allen,logan.allen9.0@example.com,+9-368-416-4001,71,1,3,No,1832.28
13174.0,Jordan,Clark,jordan.clark4.0@example.com,+8-790-776-2135,72,2,2,No,594.54
15987.0,Reese,Martin,reese.martin7.0@mail.test,+7-614-699-2599,32,2,0,No,1190.59
17677.0,Sam,Thompson,sam.thompson7.0@no-reply.io,+8-817-793-2445,32,8,3,No,2733.37
13652.0,Cameron,Allen,cameron.allen2.0@example.com,+2-741-963-3361,31,6,2,No,2819.74
12586.0,Logan,Thompson,logan.thompson6.0@example.com,+4-345-807-4335,78,10,0,No,2728.01
17428.0,Reese,Hall,reese.hall8.0@example.com,+6-345-646-3430,76,9,1,No,2512.29
16161.0,Alex,Brown,alex.brown1.0@no-reply.io,+6-330-811-9650,35,2,2,No,1709.11
16858.0,Chris,Walker,chris.walker8.0@example.com,+7-702-143-1007,69,9,2,No,4150.84
18219.0,Parker,Brown,parker.brown9.0@mail.test,+4-383-263-3538,27,11,0,No,3508.39
14293.0,Quinn,King,quinn.king3.0@example.com,+3-615-606-2767,78,4,1,No,2117.01
14748.0,Jamie,King,jamie.king8.0@demo.org,+1-159-524-3169,49,12,4,No,3275.49
16638.0,Morgan,Young,morgan.young8.0@sample.net,+3-165-700-1161,23,10,1,No,5535.65
17674.0,Taylor,Thompson,taylor.thompson4.0@example.com,+4-181-998-9690,24,8,0,No,4912.57
12808.0,Jordan,Young,jordan.young8.0@no-reply.io,+9-774-610-6638,34,1,1,No,1380.62
13094.0,Alex,Lee,alex.lee4.0@sample.net,+1-667-651-6070,79,12,3,Yes,2560.82
15899.0,Casey,Jackson,casey.jackson9.0@no-reply.io,+7-208-439-3180,22,5,2,No,2019.53
12708.0,Jamie,White,jamie.white8.0@sample.net,+4-379-996-3408,80,9,0,No,3346.51
15898.0,Logan,Anderson,logan.anderson8.0@mail.test,+3-579-836-8924,45,12,2,No,3446.45
17691.0,Avery,Walker,avery.walker1.0@example.com,+3-286-218-2514,48,12,3,No,2132.57
17227.0,Rowan,Thompson,rowan.thompson7.0@no-reply.io,+4-581-124-4552,26,3,3,No,1099.05
15039.0,Logan,Young,logan.young9.0@demo.org,+6-204-103-5342,45,12,4,No,3436.88
15919.0,Quinn,Lewis,quinn.lewis9.0@no-reply.io,+6-382-772-8294,32,6,0,No,572.47
13497.0,Casey,Clark,casey.clark7.0@example.com,+2-522-193-2315,67,7,1,Yes,1537.9
15860.0,Quinn,Allen,quinn.allen0.0@mail.test,+3-122-613-3371,37,11,0,No,971.77
14189.0,Jordan,King,jordan.king9.0@example.com,+4-298-807-1307,63,6,4,No,1728.3
15304.0,Reese,Brown,reese.brown4.0@example.com,+1-960-117-3990,40,5,0,No,1883.76
14867.0,Reese,Allen,reese.allen7.0@sample.net,+8-548-335-2841,31,7,1,No,4456.72
14344.0,Logan,Thomas,logan.thomas4.0@example.com,+3-212-609-2418,55,12,0,No,3595.82
12474.0,Jamie,Garcia,jamie.garcia4.0@no-reply.io,+9-633-750-9774,26,12,2,No,1578.35
16719.0,Elliot,Walker,elliot.walker9.0@mail.test,+8-545-988-6977,38,3,2,No,1245.34
15048.0,Alex,Martin,alex.martin8.0@sample.net,+4-790-679-7943,51,3,0,No,1401.09
15301.0,Taylor,Taylor,taylor.taylor1.0@no-reply.io,+9-330-745-1452,19,4,4,No,3461.65
14708.0,Drew,Harris,drew.harris8.0@mail.test,+1-652-570-6011,18,8,3,No,837.11
16898.0,Hayden,Martin,hayden.martin8.0@sample.net,+5-699-266-8397,27,10,1,No,4403.32
14825.0,Reese,Clark,reese.clark5.0@sample.net,+8-152-747-5815,33,12,2,No,6431.84
18113.0,Quinn,Martin,quinn.martin3.0@mail.test,+9-381-392-4147,60,11,0,No,4631.88
17596.0,Riley,Lee,riley.lee6.0@example.com,+4-603-936-3837,34,10,4,No,1096.25
15078.0,Jordan,Jackson,jordan.jackson8.0@sample.net,+1-444-963-6233,71,8,2,No,1311.35
14085.0,Elliot,Walker,elliot.walker5.0@mail.test,+6-401-638-4609,75,2,3,No,1679.06
17860.0,Morgan,Johnson,morgan.johnson0.0@example.com,+8-311-573-3550,70,9,3,Yes,5238.94
13155.0,Alex,Lee,alex.lee5.0@demo.org,+5-289-486-8955,59,4,3,No,2983.95
15028.0,Quinn,Brown,quinn.brown8.0@no-reply.io,+8-474-194-3210,51,10,4,No,5205.83
16919.0,Reese,Lewis,reese.lewis9.0@sample.net,+5-674-809-3166,65,4,2,No,2079.59
17259.0,Alex,Allen,alex.allen9.0@example.com,+3-904-186-6337,68,6,1,No,3199.86
17019.0,Cameron,Clark,cameron.clark9.0@example.com,+3-949-329-6741,63,4,3,Yes,4445.92
14487.0,Parker,King,parker.king7.0@sample.net,+3-348-443-6290,25,5,4,Yes,4647.66
16722.0,Reese,Thompson,reese.thompson2.0@example.com,+8-924-471-2380,74,7,4,No,2271.03
15882.0,Blake,Garcia,blake.garcia2.0@demo.org,+1-583-457-3316,57,7,3,No,3858.05
14667.0,Rowan,Jackson,rowan.jackson7.0@example.com,+2-148-702-3186,78,6,1,No,4194.05
16710.0,Elliot,Thomas,elliot.thomas0.0@demo.org,+3-477-885-1598,18,10,1,Yes,7799.67
16550.0,Avery,Garcia,avery.garcia0.0@mail.test,+4-215-821-7809,27,3,4,No,827.32
15984.0,Taylor,Garcia,taylor.garcia4.0@sample.net,+8-296-590-8369,68,5,4,No,501.14
17682.0,Chris,Lewis,chris.lewis2.0@sample.net,+1-408-471-6992,68,11,1,Yes,3023.07
16658.0,Casey,Thompson,casey.thompson8.0@demo.org,+4-186-807-9736,71,4,2,No,2225.32
17068.0,Elliot,Walker,elliot.walker8.0@no-reply.io,+4-671-865-7403,33,7,1,No,4573.55
15356.0,Quinn,King,quinn.king6.0@example.com,+2-657-231-4250,31,4,3,No,2465.58
17223.0,Elliot,Jackson,elliot.jackson3.0@sample.net,+3-607-627-3178,28,5,4,No,476.74
16817.0,Jordan,White,jordan.white7.0@sample.net,+8-624-480-3816,29,5,2,No,1180.65
13030.0,Taylor,Anderson,taylor.anderson0.0@no-reply.io,+3-993-556-2454,22,1,2,No,1074.33
17191.0,Reese,Young,reese.young1.0@example.com,+6-257-389-4710,27,8,1,No,4449.64
15194.0,Quinn,Smith,quinn.smith4.0@sample.net,+9-445-643-3289,73,11,2,Yes,1293.26
14409.0,Elliot,Hall,elliot.hall9.0@no-reply.io,+6-797-661-6125,70,1,3,No,1785.74
16654.0,Elliot,Lee,elliot.lee4.0@mail.test,+8-594-464-1720,64,12,0,No,2819.79
16861.0,Casey,Allen,casey.allen1.0@demo.org,+8-185-345-3746,37,5,0,No,2508.65
16138.0,Chris,Lee,chris.lee8.0@demo.org,+7-843-747-9651,48,10,4,No,1160.4
13481.0,Taylor,Martin,taylor.martin1.0@example.com,+1-499-441-8795,73,4,3,Yes,1030.87
13495.0,Taylor,Jackson,taylor.jackson5.0@example.com,+6-113-861-3633,63,8,0,Yes,2881.57
17519.0,Rowan,Martin,rowan.martin9.0@no-reply.io,+8-162-858-8021,42,2,4,No,453.68
17218.0,Quinn,Johnson,quinn.johnson8.0@no-reply.io,+8-264-927-8191,43,7,0,No,3243.54
17812.0,Rowan,Hall,rowan.hall2.0@demo.org,+8-404-154-9880,54,9,2,No,4906.33
14215.0,Elliot,Thomas,elliot.thomas5.0@demo.org,+3-319-387-3433,59,7,0,No,4359.26
15602.0,Blake,Anderson,blake.anderson2.0@no-reply.io,+6-250-782-8100,72,3,3,No,1442.85
17320.0,Drew,Smith,drew.smith0.0@demo.org,+9-919-980-6945,32,9,2,No,783.04
16782.0,Logan,Johnson,logan.johnson2.0@example.com,+8-405-957-4271,45,8,0,No,800.4
12913.0,Taylor,Thomas,taylor.thomas3.0@mail.test,+5-154-654-8318,23,10,0,No,941.69
17869.0,Blake,Garcia,blake.garcia9.0@example.com,+5-139-235-2590,66,8,3,No,4152.73
13564.0,Riley,Brown,riley.brown4.0@example.com,+4-824-946-2216,67,2,2,No,1503.73
14850.0,Chris,Lee,chris.lee0.0@no-reply.io,+3-697-999-5888,67,2,3,Yes,769.13
15021.0,Jamie,Martin,jamie.martin1.0@no-reply.io,+2-312-454-2041,80,9,3,No,5133.22
13963.0,Riley,Taylor,riley.taylor3.0@no-reply.io,+4-519-768-9980,39,8,2,No,2855.19
17450.0,Avery,Young,avery.young0.0@demo.org,+8-529-389-4686,79,12,0,No,6240.03
17091.0,Alex,Hall,alex.hall1.0@no-reply.io,+1-665-894-4870,40,2,0,No,2233.35
17470.0,Blake,Young,blake.young0.0@example.com,+1-507-277-6938,48,5,3,No,957.6
17616.0,Parker,Young,parker.young6.0@example.com,+7-524-615-1999,64,2,4,No,1942.8
15649.0,Drew,Thomas,drew.thomas9.0@demo.org,+6-712-951-9171,50,11,1,No,4584.82
12681.0,Elliot,King,elliot.king1.0@sample.net,+6-577-612-4637,61,12,1,No,4420.09
14907.0,Blake,Harris,blake.harris7.0@demo.org,+4-574-336-2617,71,2,1,No,1349.65
17735.0,Jordan,Thompson,jordan.thompson5.0@example.com,+2-123-504-9066,43,4,0,No,2725.25
16059.0,Logan,Smith,logan.smith9.0@mail.test,+2-553-795-2207,20,8,1,Yes,978.39
17720.0,Alex,Lewis,alex.lewis0.0@sample.net,+6-420-487-7801,58,9,4,No,5006.94
15018.0,Alex,Brown,alex.brown8.0@mail.test,+2-251-975-9273,43,8,4,Yes,3809.94
14733.0,Jamie,Anderson,jamie.anderson3.0@no-reply.io,+1-337-479-4722,50,5,2,No,2307.62
13756.0,Morgan,Jackson,morgan.jackson6.0@mail.test,+5-884-322-3223,63,1,0,No,1486.56
14176.0,Blake,Lee,blake.lee6.0@mail.test,+6-826-392-2096,55,8,3,No,4008.86
13319.0,Elliot,King,elliot.king9.0@mail.test,+9-932-452-3900,28,6,4,No,1555.16
15353.0,Cameron,Taylor,cameron.taylor3.0@mail.test,+4-780-576-9614,75,7,2,No,4139.96
18119.0,Riley,Allen,riley.allen9.0@sample.net,+9-437-783-2247,30,11,4,No,5559.37
17491.0,Elliot,Garcia,elliot.garcia1.0@example.com,+7-214-642-8179,21,4,4,No,1461.63
14282.0,Morgan,Taylor,morgan.taylor2.0@sample.net,+6-265-405-2339,33,12,2,No,4194.62
13569.0,Reese,Lewis,reese.lewis9.0@example.com,+6-469-919-6068,61,2,1,Yes,569.9
15498.0,Casey,White,casey.white8.0@demo.org,+1-636-745-9488,65,6,2,No,560.99
14673.0,Drew,Thompson,drew.thompson3.0@example.com,+2-996-225-6886,62,4,3,No,1788.78
13488.0,Hayden,Harris,hayden.harris8.0@mail.test,+1-411-277-8742,36,9,0,No,4643.17
16221.0,Morgan,Harris,morgan.harris1.0@demo.org,+8-254-751-8873,37,12,1,No,6242.79
15002.0,Jordan,Smith,jordan.smith2.0@example.com,+3-369-151-6637,77,7,3,Yes,1532.64
15965.0,Elliot,Hall,elliot.hall5.0@no-reply.io,+7-988-150-8927,66,8,1,No,4462.35
15024.0,Casey,Garcia,casey.garcia4.0@example.com,+7-119-625-7911,57,8,4,No,2091.11
17675.0,Parker,Lee,parker.lee5.0@example.com,+5-200-780-2340,65,5,1,No,1667.44
13769.0,Blake,King,blake.king9.0@demo.org,+5-654-696-1811,18,4,4,Yes,1958.5
16904.0,Elliot,White,elliot.white4.0@mail.test,+4-855-304-6807,32,7,3,No,4019.68
16086.0,Alex,Johnson,alex.johnson6.0@example.com,+2-736-834-4351,63,1,3,No,1032.8
13786.0,Elliot,Anderson,elliot.anderson6.0@mail.test,+5-954-725-9424,67,6,2,No,1769.01
13880.0,Parker,Martin,parker.martin0.0@mail.test,+6-580-824-8244,77,3,4,No,1357.39
13173.0,Jordan,Martin,jordan.martin3.0@example.com,+3-226-770-4952,31,5,3,No,3165.39
15858.0,Alex,Thompson,alex.thompson8.0@mail.test,+6-694-158-4492,35,9,2,No,1356.97
15180.0,Riley,Brown,riley.brown0.0@no-reply.io,+9-302-661-8285,52,6,3,No,947.91
12347.0,Casey,Walker,casey.walker7.0@sample.net,+5-838-130-1760,31,1,0,No,1293.26
14739.0,Elliot,Thompson,elliot.thompson9.0@no-reply.io,+4-367-830-8292,66,5,2,No,683.1
16293.0,Taylor,King,taylor.king3.0@no-reply.io,+2-999-637-5485,56,12,3,Yes,6403.8
17419.0,Reese,Martin,reese.martin9.0@sample.net,+8-452-998-5737,56,3,0,No,2628.43
16775.0,Taylor,Martin,taylor.martin5.0@demo.org,+6-246-318-7171,67,6,3,No,3433.32
16306.0,Casey,Thompson,casey.thompson6.0@example.com,+3-202-690-6839,22,1,4,No,1902.33
16950.0,Casey,Smith,casey.smith0.0@sample.net,+5-576-634-2111,62,4,1,No,777.34
17591.0,Taylor,Hall,taylor.hall1.0@mail.test,+9-922-192-7785,27,4,4,No,385.86
12839.0,Blake,Garcia,blake.garcia9.0@demo.org,+3-799-534-2545,31,1,2,No,1655.82
13807.0,Blake,Harris,blake.harris7.0@example.com,+3-428-860-2443,35,5,1,No,1304.92
16125.0,Casey,Johnson,casey.johnson5.0@sample.net,+7-209-334-8536,53,10,1,No,2559.05
15081.0,Riley,Walker,riley.walker1.0@example.com,+6-180-178-2763,67,3,2,No,2053.95
18102.0,Riley,Clark,riley.clark2.0@mail.test,+7-173-407-6916,28,2,1,No,905.42
16365.0,Riley,Young,riley.young5.0@no-reply.io,+6-264-156-8123,44,10,3,No,2652.64
17870.0,Hayden,Taylor,hayden.taylor0.0@example.com,+4-357-799-9061,69,3,1,No,818.06
14821.0,Jordan,Lewis,jordan.lewis1.0@sample.net,+3-171-393-4676,44,2,0,No,2636.9
16863.0,Morgan,Johnson,morgan.johnson3.0@no-reply.io,+9-914-560-4515,47,7,1,No,2023.29
13078.0,Rowan,White,rowan.white8.0@sample.net,+9-111-571-2776,52,5,4,No,1769.23
13267.0,Quinn,Lee,quinn.lee7.0@demo.org,+9-505-570-3515,31,2,4,No,775.18
13050.0,Reese,Anderson,reese.anderson0.0@no-reply.io,+9-683-977-9925,55,12,3,No,6141.08
12709.0,Casey,Hall,casey.hall9.0@mail.test,+4-211-162-5130,40,5,2,No,2841.8
15628.0,Blake,Clark,blake.clark8.0@example.com,+8-904-759-4288,79,1,2,No,945.56
12386.0,Chris,Lewis,chris.lewis6.0@no-reply.io,+4-909-723-3183,18,8,2,No,1317.59
14796.0,Elliot,Anderson,elliot.anderson6.0@sample.net,+9-746-726-6102,32,6,1,Yes,1775.41
16779.0,Morgan,Smith,morgan.smith9.0@no-reply.io,+1-825-726-7079,75,10,0,No,5039.9
13599.0,Jordan,Walker,jordan.walker9.0@sample.net,+9-882-356-1785,46,12,1,No,4292.35
13329.0,Elliot,Smith,elliot.smith9.0@no-reply.io,+4-837-633-6832,67,5,0,Yes,3308.98
18077.0,Elliot,Smith,elliot.smith7.0@sample.net,+2-193-734-2296,54,4,4,No,3082.23
14744.0,Jordan,Thompson,jordan.thompson4.0@mail.test,+8-780-735-8493,80,4,0,No,1171.05
17406.0,Cameron,Walker,cameron.walker6.0@mail.test,+3-645-190-7851,54,12,1,Yes,5087.47
15750.0,Logan,Taylor,logan.taylor0.0@example.com,+8-865-565-7048,49,11,2,Yes,2999.91
13983.0,Cameron,White,cameron.white3.0@demo.org,+9-239-820-5981,31,10,0,No,3158.31
13842.0,Rowan,Jackson,rowan.jackson2.0@mail.test,+4-905-216-5973,46,4,3,No,2473.92
12441.0,Taylor,Thomas,taylor.thomas1.0@sample.net,+3-482-430-8998,42,5,1,No,1264.84
13199.0,Blake,Lewis,blake.lewis9.0@sample.net,+8-541-260-7161,64,8,0,No,2224.42
14032.0,Logan,Smith,logan.smith2.0@sample.net,+6-794-618-4434,27,5,2,Yes,1294.52
17706.0,Jamie,Lee,jamie.lee6.0@no-reply.io,+7-910-267-4809,33,2,0,No,1287.69
16081.0,Elliot,Clark,elliot.clark1.0@no-reply.io,+6-519-846-7215,58,8,2,No,2341.86
16525.0,Blake,King,blake.king5.0@demo.org,+6-417-137-4277,75,2,3,No,687.22
14952.0,Riley,Harris,riley.harris2.0@example.com,+9-229-294-5729,54,8,1,No,766.6
17975.0,Hayden,Johnson,hayden.johnson5.0@sample.net,+8-531-429-7958,30,1,0,No,2325.81
16122.0,Blake,Allen,blake.allen2.0@demo.org,+8-548-355-3028,43,12,0,No,726.88
13126.0,Logan,Walker,logan.walker6.0@sample.net,+2-786-866-1335,62,3,4,No,2482.37
15973.0,Taylor,Johnson,taylor.johnson3.0@demo.org,+5-945-169-5014,68,10,4,No,1237.19
16558.0,Alex,Clark,alex.clark8.0@example.com,+3-733-988-9052,50,7,3,No,1145.11
16713.0,Quinn,Brown,quinn.brown3.0@demo.org,+9-321-643-8401,47,11,1,No,2308.48
16893.0,Alex,Taylor,alex.taylor3.0@sample.net,+2-390-701-3285,64,6,0,No,4150.98
15529.0,Logan,Allen,logan.allen9.0@no-reply.io,+4-599-434-5383,34,4,2,No,1100.41
18043.0,Quinn,Thompson,quinn.thompson3.0@example.com,+8-999-564-4371,75,8,2,No,1592.76
16016.0,Quinn,Taylor,quinn.taylor6.0@no-reply.io,+4-875-978-8529,60,4,2,No,859.57
17722.0,Sam,Lee,sam.lee2.0@mail.test,+5-939-987-8725,60,2,1,No,1645.86
17324.0,Quinn,Johnson,quinn.johnson4.0@example.com,+4-721-798-7955,60,11,0,No,5693.88
17341.0,Chris,Anderson,chris.anderson1.0@no-reply.io,+8-281-896-6640,69,6,0,No,3813.85
14051.0,Blake,Jackson,blake.jackson1.0@demo.org,+7-335-938-2442,61,10,3,No,1180.67
15916.0,Hayden,King,hayden.king6.0@mail.test,+9-186-759-3393,48,2,0,No,1114.48
16233.0,Avery,Hall,avery.hall3.0@no-reply.io,+2-423-938-2384,41,7,2,No,3344.98
16385.0,Taylor,Young,taylor.young5.0@mail.test,+8-171-344-5487,79,1,4,No,899.6
15032.0,Elliot,Johnson,elliot.johnson2.0@sample.net,+4-239-514-5523,35,3,1,No,2581.48
17213.0,Alex,Taylor,alex.taylor3.0@example.com,+1-233-346-3493,36,11,1,No,1842.53
18061.0,Logan,White,logan.white1.0@sample.net,+4-753-427-2455,49,10,1,No,5160.76
13113.0,Rowan,Hall,rowan.hall3.0@no-reply.io,+7-784-128-6003,77,5,1,No,787.17
16553.0,Jordan,King,jordan.king3.0@demo.org,+7-337-426-4417,39,2,0,No,2146.33
13455.0,Drew,Lewis,drew.lewis5.0@mail.test,+4-941-437-1744,70,6,2,No,1802.6
14217.0,Jordan,Lee,jordan.lee7.0@demo.org,+3-958-729-3550,35,9,3,Yes,4260.67
17262.0,Rowan,Lewis,rowan.lewis2.0@demo.org,+4-460-125-5691,73,7,3,No,1607.41
14299.0,Reese,King,reese.king9.0@demo.org,+5-877-619-6260,18,3,1,No,2791.12
18259.0,Blake,Jackson,blake.jackson9.0@mail.test,+7-779-530-5182,57,2,0,Yes,3114.2
17676.0,Logan,Young,logan.young6.0@example.com,+8-961-420-3523,31,1,4,No,1018.39
16679.0,Taylor,Taylor,taylor.taylor9.0@demo.org,+3-661-662-8623,32,6,1,No,4071.06
18269.0,Logan,Jackson,logan.jackson9.0@no-reply.io,+2-155-504-8678,59,10,1,No,4721.37
12766.0,Hayden,Martin,hayden.martin6.0@example.com,+9-121-766-4872,43,10,2,No,870.8
15298.0,Riley,Clark,riley.clark8.0@sample.net,+7-978-226-1325,31,9,0,No,4568.01
18193.0,Riley,Walker,riley.walker3.0@sample.net,+7-843-600-2232,73,7,4,No,4426.45
13523.0,Sam,Anderson,sam.anderson3.0@example.com,+8-325-514-7933,30,9,2,No,5049.73
12870.0,Logan,Lewis,logan.lewis0.0@sample.net,+2-216-125-7426,18,9,0,No,4383.25
15005.0,Logan,Johnson,logan.johnson5.0@sample.net,+7-638-135-8478,49,11,0,No,4760.55
15581.0,Chris,Hall,chris.hall1.0@no-reply.io,+7-923-463-3464,75,4,3,No,2983.75
15680.0,Quinn,Lewis,quinn.lewis0.0@sample.net,+9-555-250-5237,25,6,4,No,677.06
13649.0,Reese,Lewis,reese.lewis9.0@sample.net,+6-849-149-9630,42,5,3,No,2465.0
17894.0,Reese,Martin,reese.martin4.0@example.com,+3-734-103-7099,18,11,4,No,5547.47
13270.0,Logan,Thomas,logan.thomas0.0@no-reply.io,+6-414-823-7464,73,5,3,No,479.16
14618.0,Morgan,Thompson,morgan.thompson8.0@mail.test,+8-774-199-5008,25,12,0,No,2477.8
14866.0,Alex,Allen,alex.allen6.0@demo.org,+1-421-686-6944,35,2,4,No,2429.5
13077.0,Drew,Brown,drew.brown7.0@no-reply.io,+3-499-845-6234,57,7,4,No,927.13
13115.0,Sam,Walker,sam.walker5.0@no-reply.io,+3-864-726-6052,57,1,3,Yes,569.4
13531.0,Avery,Anderson,avery.anderson1.0@sample.net,+2-829-139-4607,28,9,3,No,3051.95
13848.0,Jamie,Young,jamie.young8.0@demo.org,+8-506-627-7211,20,11,0,Yes,7998.3
13140.0,Riley,Young,riley.young0.0@demo.org,+8-971-497-9401,58,8,1,No,3793.57
15713.0,Casey,White,casey.white3.0@demo.org,+5-462-368-6053,77,7,3,No,3128.45
17999.0,Elliot,Smith,elliot.smith9.0@example.com,+1-313-993-5820,22,6,3,No,1273.11
15347.0,Sam,King,sam.king7.0@sample.net,+3-353-524-3197,76,5,3,No,509.01
17340.0,Logan,Garcia,logan.garcia0.0@demo.org,+6-817-311-3040,31,1,1,No,534.7
13984.0,Parker,White,parker.white4.0@sample.net,+9-118-652-5535,54,11,2,Yes,5867.73
15996.0,Drew,Hall,drew.hall6.0@example.com,+9-697-666-4966,30,9,4,Yes,2758.23
14030.0,Logan,Brown,logan.brown0.0@sample.net,+6-928-994-2149,28,7,0,Yes,4518.86
16252.0,Riley,Young,riley.young2.0@sample.net,+4-988-889-8104,74,10,4,No,3793.09
16596.0,Rowan,Lewis,rowan.lewis6.0@example.com,+8-590-474-9808,29,11,2,No,6050.47
16700.0,Quinn,Smith,quinn.smith0.0@demo.org,+2-905-400-4022,21,4,2,No,2401.06
16011.0,Jordan,Thompson,jordan.thompson1.0@demo.org,+1-719-218-7995,52,6,1,No,580.45
17655.0,Riley,Taylor,riley.taylor5.0@example.com,+5-379-336-2374,79,3,4,No,2105.23
